,NAME,OBJNAME_super,OBJNAME_recipe,MAIN_ID,CIVIL,RA,DEC,FILENAME,SNRH_pix,SNRH_res,SNRK_pix,SNRK_res,U,B,V,R,G,I,PASTEL_Teff,PASTEL_logg,PASTEL_[Fe/H],PASTEL_Flag,FILE_URL,CAL_URL,RAW_URL
108,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170912,68.05920833333332,18.33913888888889,SDCH_20170912_0069.fits,62.37123489379883,120,59.56125259399414,113,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/6tjy9ceyuntv96khv98yldxf5d2fekrb.gz,https://utexas.box.com/shared/static/y9ip7lw2vpulzy4674j5dyqvd74902sq.gz,https://utexas.box.com/s/85j520087oityc65e1dkm8jk48lumjot
109,V* V1312 Tau,LkCa 5,LkCa 5 ,V* V1312 Tau,20170912,64.41245833333332,28.551416666666668,SDCH_20170912_0086.fits,49.850711822509766,96,47.949703216552734,91,,15.56999969482422,13.260000228881836,13.119999885559082,12.671600341796877,,,,,,https://utexas.box.com/shared/static/lslp820jbj507aqbh5m4b2zpk3g1ctr1.gz,https://utexas.box.com/shared/static/y9ip7lw2vpulzy4674j5dyqvd74902sq.gz,https://utexas.box.com/s/85j520087oityc65e1dkm8jk48lumjot
110,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170915,64.69633333333331,28.336944444444445,SDCH_20170915_0037.fits,61.64576721191406,118,68.79960632324219,131,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/34evy2mv4rjs4ai0sjigobohkyzbdu82.gz,https://utexas.box.com/shared/static/kpffa1nyk0bk70xx2yb8qun9v2phwtww.gz,https://utexas.box.com/s/h82ekluq4wp1t3boqw2yux1xky9a48vw
111,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170915,68.29091666666665,24.56375,SDCH_20170915_0049.fits,262.5430908203125,507,234.73719787597656,450,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/9fbxh7vn8mo6fpsr4wrkzdkqjdm18gol.gz,https://utexas.box.com/shared/static/kpffa1nyk0bk70xx2yb8qun9v2phwtww.gz,https://utexas.box.com/s/h82ekluq4wp1t3boqw2yux1xky9a48vw
112,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170915,68.0595,18.33897222222222,SDCH_20170915_0071.fits,54.39101791381836,105,54.59263610839844,104,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/xcuje2k916qaz5p0xpsalnz9b5atxpon.gz,https://utexas.box.com/shared/static/kpffa1nyk0bk70xx2yb8qun9v2phwtww.gz,https://utexas.box.com/s/h82ekluq4wp1t3boqw2yux1xky9a48vw
113,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170928,64.69516666666665,28.33880555555556,SDCH_20170928_0001.fits,89.97055053710938,173,79.10763549804688,152,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/4db1vpwa7ekzeza1fydoui6hhowmg070.gz,https://utexas.box.com/shared/static/xu1mnp2zj7kzjzhx7sz4hibk6k63otkk.gz,https://utexas.box.com/s/mabx02fetuselvnehr3fr6a2z4us6yup
114,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170928,68.06020833333332,18.340444444444444,SDCH_20170928_0005.fits,76.11711120605469,146,63.09032440185547,121,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/ukwpcb9gddjxqtknmyiteku3bryrb3lr.gz,https://utexas.box.com/shared/static/xu1mnp2zj7kzjzhx7sz4hibk6k63otkk.gz,https://utexas.box.com/s/mabx02fetuselvnehr3fr6a2z4us6yup
115,V* UX Tau B ,UX Tau B,UX Tau B ,V* UX Tau B,20170928,67.51387499999998,18.22769444444444,SDCH_20170928_0034.fits,58.728546142578125,113,57.64484786987305,110,,,11.510000228881836,13.329999923706056,12.63010025024414,,,,,,https://utexas.box.com/shared/static/r50zw9d7ivl1n833jx7q84yqa82zxfdi.gz,https://utexas.box.com/shared/static/xu1mnp2zj7kzjzhx7sz4hibk6k63otkk.gz,https://utexas.box.com/s/mabx02fetuselvnehr3fr6a2z4us6yup
116,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170929,64.69341666666665,28.338833333333334,SDCH_20170929_0015.fits,79.04290008544922,152,76.05827331542969,145,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/8116msp8sqkj9kiepl1a4j3dcj3flbao.gz,https://utexas.box.com/shared/static/mcwk20zsxuwrrwpgaq4oprzch3p1qp2m.gz,https://utexas.box.com/s/g0bwhb8w38rbjk2b87ph94btqhe7mif7
117,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170929,68.05995833333331,18.3405,SDCH_20170929_0017.fits,71.55375671386719,138,60.5944709777832,116,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/lbiosxl2dqdxn7q8rmtvt3p8xoeuupot.gz,https://utexas.box.com/shared/static/mcwk20zsxuwrrwpgaq4oprzch3p1qp2m.gz,https://utexas.box.com/s/g0bwhb8w38rbjk2b87ph94btqhe7mif7
118,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170929,68.29029166666666,24.56433333333333,SDCH_20170929_0029.fits,253.8813934326172,491,233.02764892578125,446,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/msu1rfs3s971ay33ks8879ms4e68gpqt.gz,https://utexas.box.com/shared/static/mcwk20zsxuwrrwpgaq4oprzch3p1qp2m.gz,https://utexas.box.com/s/g0bwhb8w38rbjk2b87ph94btqhe7mif7
119,V* V1312 Tau,LkCa 5,LkCa 5 ,V* V1312 Tau,20170929,64.41054166666666,28.54994444444445,SDCH_20170929_0045.fits,67.54440307617188,130,63.389610290527344,121,,15.56999969482422,13.260000228881836,13.119999885559082,12.671600341796877,,,,,,https://utexas.box.com/shared/static/beonyoxe8ktcn9lbahclf8gke72ge5h4.gz,https://utexas.box.com/shared/static/mcwk20zsxuwrrwpgaq4oprzch3p1qp2m.gz,https://utexas.box.com/s/g0bwhb8w38rbjk2b87ph94btqhe7mif7
120,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20170930,64.69266666666665,28.33905555555556,SDCH_20170930_0013.fits,119.6411590576172,231,125.38963317871094,239,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/lf4ygv38792swv13nc6ntx4rstd174lq.gz,https://utexas.box.com/shared/static/we4qxtktnhub3q4fy1047lnj3rmgzu6l.gz,https://utexas.box.com/s/lclccv2i6ngdtee9z9trv84iswsiv9qq
121,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20170930,68.05791666666666,18.341,SDCH_20170930_0015.fits,67.40504455566406,130,67.07266998291016,128,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/15iyafznxrfpf999i9zdxokvz128e3o7.gz,https://utexas.box.com/shared/static/we4qxtktnhub3q4fy1047lnj3rmgzu6l.gz,https://utexas.box.com/s/lclccv2i6ngdtee9z9trv84iswsiv9qq
122,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20170930,68.28916666666666,24.5655,SDCH_20170930_0025.fits,233.8085784912109,451,213.8592224121093,410,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/lsocz7asun4ptz5p12v64q2yd51pc7kd.gz,https://utexas.box.com/shared/static/we4qxtktnhub3q4fy1047lnj3rmgzu6l.gz,https://utexas.box.com/s/lclccv2i6ngdtee9z9trv84iswsiv9qq
123,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171001,64.69433333333332,28.33813888888889,SDCH_20171001_0013.fits,99.47605895996094,191,85.65385437011719,165,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/aic3umrv2mlvk39uaoexy5f5jwwvo0ic.gz,https://utexas.box.com/shared/static/xac2bvul0gsjox3mgzvvshyis0wnjffg.gz,https://utexas.box.com/s/972bb4wpkck40a7557w0ie9hwtcljudg
124,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171001,68.05941666666665,18.33980555555556,SDCH_20171001_0015.fits,70.49388885498047,135,58.54936218261719,112,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/xbcuv5mg3c50q9z7y1of9no2inxv04h6.gz,https://utexas.box.com/shared/static/xac2bvul0gsjox3mgzvvshyis0wnjffg.gz,https://utexas.box.com/s/972bb4wpkck40a7557w0ie9hwtcljudg
125,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171002,64.694375,28.338083333333334,SDCH_20171002_0013.fits,58.29219436645508,113,56.65596389770508,109,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/7ow5ha6t6o0bomiffh8ab080bx0txphr.gz,https://utexas.box.com/shared/static/8palsm2p3x93q8cwq3m468cq3y55bu7i.gz,https://utexas.box.com/s/2q70qr7jjia158hn4h2pranp9brfnic6
126,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171002,68.29041666666666,24.56458333333333,SDCH_20171002_0020.fits,222.375732421875,429,206.71466064453125,398,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/bc5k2ieoph1nytu2suqkn0z4jbyzohtl.gz,https://utexas.box.com/shared/static/8palsm2p3x93q8cwq3m468cq3y55bu7i.gz,https://utexas.box.com/s/2q70qr7jjia158hn4h2pranp9brfnic6
127,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171002,68.05954166666666,18.339222222222222,SDCH_20171002_0037.fits,43.20810317993164,83,46.251220703125,89,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/dy0j12z0a41pxgf7qhtwi3n76891kz5x.gz,https://utexas.box.com/shared/static/8palsm2p3x93q8cwq3m468cq3y55bu7i.gz,https://utexas.box.com/s/2q70qr7jjia158hn4h2pranp9brfnic6
128,V* UX Tau B ,UX Tau B,UX Tau B ,V* UX Tau B,20171002,67.51270833333332,18.229027777777777,SDCH_20171002_0062.fits,62.88978958129883,121,63.570194244384766,122,,,11.510000228881836,13.329999923706056,12.63010025024414,,,,,,https://utexas.box.com/shared/static/btjwhau8hmk64qtlfct7ar7mak708o6s.gz,https://utexas.box.com/shared/static/8palsm2p3x93q8cwq3m468cq3y55bu7i.gz,https://utexas.box.com/s/2q70qr7jjia158hn4h2pranp9brfnic6
129,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171003,64.69183333333332,28.337666666666667,SDCH_20171003_0043.fits,44.98523712158203,86,49.38726425170898,94,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/cj57fxkhb13rlx4flul1s8r6uf08pen7.gz,https://utexas.box.com/shared/static/tw1u2d2q0zmcmna66lodmlbulp4wscmc.gz,https://utexas.box.com/s/qa3ijsqi9n60sc4jerk6fpt5fphbnsws
130,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171003,68.28791666666666,24.56463888888889,SDCH_20171003_0055.fits,204.96481323242188,395,186.4688415527344,358,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/4t6kgkcafzo05fi4gp9anp1oh4t2jmmj.gz,https://utexas.box.com/shared/static/tw1u2d2q0zmcmna66lodmlbulp4wscmc.gz,https://utexas.box.com/s/qa3ijsqi9n60sc4jerk6fpt5fphbnsws
131,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171003,68.05795833333332,18.34055555555556,SDCH_20171003_0065.fits,60.16107177734375,116,59.62290954589844,113,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/x0kg5h4e1lsrm6wlnqt1s0eo90nmwqpa.gz,https://utexas.box.com/shared/static/tw1u2d2q0zmcmna66lodmlbulp4wscmc.gz,https://utexas.box.com/s/qa3ijsqi9n60sc4jerk6fpt5fphbnsws
132,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171004,64.69129166666666,28.338083333333334,SDCH_20171004_0053.fits,47.64448547363281,92,52.66218566894531,100,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/2xty9xb2fg8fk50brvqxiziybfziu5m9.gz,https://utexas.box.com/shared/static/uuajli5e4mqpklqjqag7gy3s5bvc6wsk.gz,https://utexas.box.com/s/xwlnylbidl45du6rx3z7hd7ubiszhi0v
133,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171004,68.2875,24.56491666666667,SDCH_20171004_0062.fits,198.5987548828125,384,182.40328979492188,350,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/rl8i532uje3tgjocwlcnh2l3ft5tuhpw.gz,https://utexas.box.com/shared/static/uuajli5e4mqpklqjqag7gy3s5bvc6wsk.gz,https://utexas.box.com/s/xwlnylbidl45du6rx3z7hd7ubiszhi0v
134,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171004,68.05804166666665,18.340638888888886,SDCH_20171004_0076.fits,44.938846588134766,86,46.22607421875,88,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/d62ndwpmn2xoc1c3cf1qqelfgsnc0o5h.gz,https://utexas.box.com/shared/static/uuajli5e4mqpklqjqag7gy3s5bvc6wsk.gz,https://utexas.box.com/s/xwlnylbidl45du6rx3z7hd7ubiszhi0v
135,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171005,64.69258333333333,28.336305555555555,SDCH_20171005_0231.fits,58.64944839477539,113,63.83631134033203,122,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/mx4dlkzjem2sbv4h3ea50ibn4jtnp69k.gz,https://utexas.box.com/shared/static/9yqji37vdeqto8csw06i565elsjycdmc.gz,https://utexas.box.com/s/istp8ljd9dqo7ngqqc5k2kow40gin4zu
136,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171005,68.28995833333332,24.563277777777778,SDCH_20171005_0239.fits,215.5710906982422,416,199.8515625,384,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/so2ua0qye0zv8fomril3y5n29y39k7hs.gz,https://utexas.box.com/shared/static/9yqji37vdeqto8csw06i565elsjycdmc.gz,https://utexas.box.com/s/istp8ljd9dqo7ngqqc5k2kow40gin4zu
137,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171005,68.05762499999999,18.33955555555556,SDCH_20171005_0253.fits,49.48024368286133,95,51.19709777832031,98,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/ejgahwdqqwplbbv1w4tetqpygn69y0sg.gz,https://utexas.box.com/shared/static/9yqji37vdeqto8csw06i565elsjycdmc.gz,https://utexas.box.com/s/istp8ljd9dqo7ngqqc5k2kow40gin4zu
138,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171006,64.69387499999999,28.338416666666667,SDCH_20171006_0049.fits,64.11683654785156,124,69.9649887084961,135,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/kxo86y8qs2vqva0s9avn1cevkqw8ov11.gz,https://utexas.box.com/shared/static/s4nd3nhvgjg07rzqiau9n0qwo9npe9ql.gz,https://utexas.box.com/s/kmjivzb5k4vxdgrv2m2ajr5s4de5yra4
139,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171006,68.29116666666665,24.564777777777778,SDCH_20171006_0051.fits,72.28485870361328,140,65.03799438476562,124,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/3cx373arcb6g5rvxla5v7qzxf78uaehc.gz,https://utexas.box.com/shared/static/s4nd3nhvgjg07rzqiau9n0qwo9npe9ql.gz,https://utexas.box.com/s/kmjivzb5k4vxdgrv2m2ajr5s4de5yra4
140,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171006,68.06066666666665,18.339222222222222,SDCH_20171006_0065.fits,51.08730697631836,99,47.17192840576172,90,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/y820ccx08sipnp0t3v5oizls7k2wxhqu.gz,https://utexas.box.com/shared/static/s4nd3nhvgjg07rzqiau9n0qwo9npe9ql.gz,https://utexas.box.com/s/kmjivzb5k4vxdgrv2m2ajr5s4de5yra4
141,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171008,64.69491666666666,28.33708333333333,SDCH_20171008_0041.fits,64.79578399658203,125,69.11067962646484,132,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/0ppcc6cg7wo6s1ly17weohzcb35ntizb.gz,https://utexas.box.com/shared/static/5agjdnxlu9tzt91026ulxa74q3jp5rry.gz,https://utexas.box.com/s/3j9veic4wukb1p5w1b043lonq4p6bnsn
142,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171011,64.69404166666666,28.33569444444444,SDCH_20171011_0013.fits,89.09017944335938,172,92.57994079589844,177,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/909d091saj7gqrh61cqo0o43mqllwo6r.gz,https://utexas.box.com/shared/static/567dc75ar324qznoil869icol633htw2.gz,https://utexas.box.com/s/t6oehojrihtoe05y1syfsw5imand8muv
143,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171011,68.05829166666666,18.33736111111111,SDCH_20171011_0017.fits,84.26703643798828,162,80.43392181396484,154,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/kpwwl8ahuqxo3vrzmjmlh254q2mkct6o.gz,https://utexas.box.com/shared/static/567dc75ar324qznoil869icol633htw2.gz,https://utexas.box.com/s/t6oehojrihtoe05y1syfsw5imand8muv
144,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171011,68.28887499999999,24.5615,SDCH_20171011_0027.fits,226.2381134033203,437,209.4394989013672,402,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/tsl6pv2om0r4rutsca7wikd94edhvai8.gz,https://utexas.box.com/shared/static/567dc75ar324qznoil869icol633htw2.gz,https://utexas.box.com/s/t6oehojrihtoe05y1syfsw5imand8muv
145,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171012,64.69262499999999,28.33897222222222,SDCH_20171012_0001.fits,147.4868621826172,284,151.3418731689453,290,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/vots8qt512xh9t0qb2g0rdp1fykj4pl5.gz,https://utexas.box.com/shared/static/cv4z57zt19u5ooltu996f0a54xhtjmhk.gz,https://utexas.box.com/s/u2u7hrgqqufjoill6yaivihpveps0nif
146,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171012,68.05670833333332,18.34113888888889,SDCH_20171012_0005.fits,59.87632369995117,115,56.83774566650391,109,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/7anjpkvx3mudxdtd1t75d9ehuwopag4n.gz,https://utexas.box.com/shared/static/cv4z57zt19u5ooltu996f0a54xhtjmhk.gz,https://utexas.box.com/s/u2u7hrgqqufjoill6yaivihpveps0nif
147,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171012,68.05675,18.34122222222222,SDCH_20171012_0007.fits,88.61013793945312,171,77.54132843017578,148,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/d79x0xow29br0imv4hy5d72xhfuq0wnw.gz,https://utexas.box.com/shared/static/cv4z57zt19u5ooltu996f0a54xhtjmhk.gz,https://utexas.box.com/s/u2u7hrgqqufjoill6yaivihpveps0nif
148,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171018,64.69587499999999,28.337888888888887,SDCH_20171018_0045.fits,60.305423736572266,116,56.448707580566406,108,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/d45l19jvziuxec546kjen1euvna4aw0r.gz,https://utexas.box.com/shared/static/8btfivotd12yzdinrrzbxva7fkvrmxjz.gz,https://utexas.box.com/s/pqr0tlcaui8lk4r6192gpskr62dhh7gf
149,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171018,68.291,24.563,SDCH_20171018_0051.fits,219.1578826904297,422,195.2181854248047,372,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/z7awyw3navim3lcizpl7jqgyvq2tthim.gz,https://utexas.box.com/shared/static/8btfivotd12yzdinrrzbxva7fkvrmxjz.gz,https://utexas.box.com/s/pqr0tlcaui8lk4r6192gpskr62dhh7gf
150,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171018,68.05929166666667,18.33838888888889,SDCH_20171018_0063.fits,63.33747863769531,121,61.95723724365234,118,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/yvv8gfsnkakkygrfcicx53q9x61eptec.gz,https://utexas.box.com/shared/static/8btfivotd12yzdinrrzbxva7fkvrmxjz.gz,https://utexas.box.com/s/pqr0tlcaui8lk4r6192gpskr62dhh7gf
151,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171021,64.69124999999998,28.337444444444444,SDCH_20171021_0117.fits,106.39515686035156,205,111.8793487548828,214,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/f3b5q33d8ry4vc966tet63vllu9w0t6o.gz,https://utexas.box.com/shared/static/vwgvn6suny67w4ucbs5yj3ggmwmfjpbd.gz,https://utexas.box.com/s/ddf91fvdsm4yx9k0tiqutrio4cotdw1v
152,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171021,68.05695833333333,18.34,SDCH_20171021_0123.fits,59.905086517333984,115,57.663063049316406,110,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/loncbsoe4tb8sb0q96w0nvb618al2o5x.gz,https://utexas.box.com/shared/static/vwgvn6suny67w4ucbs5yj3ggmwmfjpbd.gz,https://utexas.box.com/s/ddf91fvdsm4yx9k0tiqutrio4cotdw1v
153,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171028,64.6955,28.33722222222222,SDCH_20171028_0033.fits,65.83950805664062,127,73.67985534667969,141,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/jigqd6uj0so6mzotmw5158c4nrggrflg.gz,https://utexas.box.com/shared/static/lafl2h9komyupxs1z079odg8ioei2xlq.gz,https://utexas.box.com/s/koub03f75vs5uk3u5fw199bj1qmitha8
154,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171028,68.29004166666667,24.562722222222224,SDCH_20171028_0053.fits,186.06163024902344,360,170.42974853515625,327,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/bhi0iezxp781t8h4g2xtq7r6u6k2ktyf.gz,https://utexas.box.com/shared/static/lafl2h9komyupxs1z079odg8ioei2xlq.gz,https://utexas.box.com/s/koub03f75vs5uk3u5fw199bj1qmitha8
155,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171028,68.05791666666666,18.337444444444444,SDCH_20171028_0073.fits,59.51375961303711,115,59.761749267578125,114,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/ykj6o3tm7ie7um8bz8f9tx2n598d3o2j.gz,https://utexas.box.com/shared/static/lafl2h9komyupxs1z079odg8ioei2xlq.gz,https://utexas.box.com/s/koub03f75vs5uk3u5fw199bj1qmitha8
156,V* V1076 Tau,L1551-55,L1551-55 ,V* V1076 Tau,20171028,68.17804166666666,18.04838888888889,SDCH_20171028_0101.fits,58.41489791870117,113,55.68081665039063,107,,14.720000267028809,,,12.400799751281738,,,,,,https://utexas.box.com/shared/static/22uu2u32wvhulyoqkdumq5k1tz0fhgdn.gz,https://utexas.box.com/shared/static/lafl2h9komyupxs1z079odg8ioei2xlq.gz,https://utexas.box.com/s/koub03f75vs5uk3u5fw199bj1qmitha8
157,EM* LkCa    4,LkCa 4,LkCa 4 ,EM* LkCa    4,20171029,64.11441666666666,28.12922222222222,SDCH_20171029_0037.fits,45.43209838867188,87,46.60271453857422,89,,13.960000038146973,12.779999732971191,11.824999809265137,12.065400123596191,,,,,,https://utexas.box.com/shared/static/fbfd9avpt3927vexda69hvzlzeaqejic.gz,https://utexas.box.com/shared/static/hxw18ura5ty1jofqnnuiuzodrjto2r4v.gz,https://utexas.box.com/s/zl68y56mv20tthxtpnimddxatavefb8z
158,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171029,64.69333333333333,28.33802777777777,SDCH_20171029_0039.fits,49.77425765991211,96,53.75128173828125,103,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/sj27zf8ykpwx5uv67ynryt1oeyl9iyor.gz,https://utexas.box.com/shared/static/hxw18ura5ty1jofqnnuiuzodrjto2r4v.gz,https://utexas.box.com/s/zl68y56mv20tthxtpnimddxatavefb8z
159,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171029,68.28970833333332,24.56436111111111,SDCH_20171029_0047.fits,185.60665893554688,360,170.5487060546875,327,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/v5y3pzt9bxj2diplxcmgi0894x169oiw.gz,https://utexas.box.com/shared/static/hxw18ura5ty1jofqnnuiuzodrjto2r4v.gz,https://utexas.box.com/s/zl68y56mv20tthxtpnimddxatavefb8z
160,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171029,68.05933333333333,18.33886111111111,SDCH_20171029_0069.fits,55.62323760986328,107,54.81695556640625,105,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/sqp6okb3r8jatoukbspd4w0pzmynceae.gz,https://utexas.box.com/shared/static/hxw18ura5ty1jofqnnuiuzodrjto2r4v.gz,https://utexas.box.com/s/zl68y56mv20tthxtpnimddxatavefb8z
161,V* V397 Aur,HBC 427,HBC 427,V* V397 Aur,20171031,74.00729166666666,30.352833333333336,SDCH_20171031_0095.fits,119.94485473632812,232,115.09031677246094,221,,13.06999969482422,11.720000267028809,11.25,11.112199783325195,,,,,,https://utexas.box.com/shared/static/ucb460uu7ud04sxt7luws0cvh3ol9ipe.gz,https://utexas.box.com/shared/static/wywnsbd1oukzk5d8nvpdx4k364oum4mo.gz,https://utexas.box.com/s/fbzh4o4paoiy0pwht1farw87c578w2nk
